test/episodes,train_1/q_grads,train_0/q_grads,test_1/n_subgoals,train_0/fw_loss,train_0/reward_-0.0_frac,train_0/reward_-1.0_frac,train_1/subgoal_succ_rate,train_0/reward,test_1/subgoal_succ_rate,train_1/avg_q,epoch,train_0/q_loss,train_1/fw_loss,train_0/q_grads_std,train_0/mu_loss,train_1/q_loss,train_1/q_grads_std,test/success_rate,test_0/avg_q,train_1/reward_-0.0_frac,train_0/avg_q,train_1/fw_bonus,train_0/fw_bonus,train_1/n_subgoals,train_1/mu_grads,train_1/reward_-27.0_frac,train_0/mu_grads_std,train_0/mu_grads,train_1/target_q,train_1/next_q,train/episodes,train_0/current_q,train_1/mu_grads_std,train_0/target_q,train/success_rate,policy/steps,train_1/reward_-1.0_frac,train_0/next_q,train_1/mu_loss,train_1/reward,test_1/avg_q,train_1/current_q
2100.0,-0.10723304655402899,-0.02437939718365669,675.0,0.005196341429837048,0.0,0.007177734375,0.0,-0.7202224214313901,0.0,-14.062449936615595,83,0.13465405689355053,0.11374351792037488,0.36441655084490776,9.426451957329991,0.3836389358344533,0.4776303768157959,0.0,-27.0,0.0,-27.0,-0.9764638260006905,-0.9990141838788986,2700.0,-0.07402560543268918,0.0,0.6188355103135109,-0.02817790852859616,-12.466635856578298,-14.02943386046903,8400.0,-9.51614259713447,0.3377992555499077,-9.668222675690757,0.0,7650935.0,0.001220703125,-9.421987376283969,5.493601720799188,-2.091930639302882,-13.868649611834984,-12.471978401979154
2125.0,-0.10798043366521597,-0.024973488273099066,675.0,0.0052592331310734155,0.0,0.007568359375,0.0,-0.7218026122813171,0.0,-13.993704814481495,84,0.13514552819145026,0.11269225347787142,0.3668834127485752,9.453735288729046,0.5773854757745704,0.4822636038064957,0.0,-27.0,0.0,-27.0,-0.9767216548323632,-0.9990007296204567,2700.0,-0.07437387891113759,0.0,0.6217006176710129,-0.028334358474239707,-12.361399926163347,-14.007839857115673,8500.0,-9.547325207331514,0.3383893005549908,-9.70127842533822,0.0,7742060.0,0.0013427734375,-9.449220126810943,5.33193794988985,-2.0908144383312903,-13.165821490741763,-12.359615975584074
2150.0,-0.10868211947381497,-0.025143693992868067,675.0,0.005612819106318057,0.0,0.0089111328125,0.0,-0.7236446955474094,0.0,-14.06192883601533,85,0.1392597687354381,0.11388542372733354,0.36945396587252616,9.448385023631229,0.33198645599036974,0.4855239748954773,0.0,-27.0,0.0,-27.0,-0.9764290094375611,-0.9989251345396042,2700.0,-0.07438672501593828,0.0,0.6248427614569664,-0.02932255370542407,-12.427112035963166,-14.032771834523453,8600.0,-9.545375648002903,0.33822434321045874,-9.695705072055905,0.0,7833185.0,0.0012939453125,-9.44489115295662,5.416134663057286,-2.0506778853312424,-14.047495802438423,-12.432428705504858
2175.0,-0.10881692301481963,-0.025043568341061473,675.0,0.005529383721295744,0.0,0.008935546875,0.0,-0.7235193379659904,0.0,-14.087479090100175,86,0.13482364764911936,0.1111151723191142,0.3722951225936413,9.452262059679489,0.4255852110532218,0.48798864260315894,0.0,-27.0,0.0,-27.0,-0.9771084457635879,-0.9989429697394371,2700.0,-0.07453282047063112,0.0,0.6275591239333153,-0.02966918391175568,-12.433143639685813,-14.008478159774238,8700.0,-9.548357710096196,0.33989426493644714,-9.69979476080889,0.0,7924310.0,0.0015380859375,-9.447900594826212,5.453424042263778,-2.073808128014207,-12.830529954235493,-12.43381089492276
2200.0,-0.10868062693625688,-0.025366314593702553,675.0,0.00559196398826316,0.0,0.0091796875,0.0,-0.7262958512350451,0.0,-13.966654489801519,87,0.14341760291042185,0.11358897313475609,0.37552802786231043,9.474095276521876,0.4850324480635207,0.4907071366906166,0.0,-27.0,0.0,-27.0,-0.9765017285943032,-0.9989296048879623,2700.0,-0.07468919176608324,0.0,0.6306763052940368,-0.030779228126630188,-12.504472143023966,-14.035737735144622,8800.0,-9.57574496631712,0.34165889024734497,-9.726028577902289,0.0,8015435.0,0.0012451171875,-9.469951037944432,5.417324651443267,-2.0889710754112456,-13.478913066509797,-12.508121698065281
2225.0,-0.10858009699732066,-0.02588719977065921,675.0,0.005495950207114219,0.0,0.010595703125,0.0,-0.7258666618952703,0.0,-14.046045171056418,88,0.14463584307934158,0.11070858798921109,0.3793700337409973,9.42886223869137,0.5536184115881526,0.49313291236758233,0.0,-27.0,0.0,-27.0,-0.9772081673145294,-0.9989501252770424,2700.0,-0.07464967127889395,0.0,0.6338547512888908,-0.031874922756105664,-12.585300760708042,-14.049256822464361,8900.0,-9.527939222780926,0.3434730291366577,-9.680601991610313,0.0,8106560.0,0.0010009765625,-9.42333049524179,5.528702935490892,-2.0787652147686457,-14.316669458880467,-12.585762125151467
2250.0,-0.10832696594297886,-0.025694039929658175,675.0,0.0055762596311979,0.0,0.007177734375,0.0,-0.72626090876729,0.0,-14.15893124637762,89,0.14887959793684485,0.11213832516223192,0.3818001501262188,9.367806533365755,0.5100479218426773,0.4953356638550758,0.0,-27.0,0.0,-26.99999999999993,-0.9768575161695481,-0.9989329665899277,2700.0,-0.07482129186391831,0.0,0.6368859991431236,-0.031020723935216665,-12.677205771582635,-13.995218523708564,9000.0,-9.467849047128258,0.34494818821549417,-9.616958441785247,0.0,8197685.0,0.00146484375,-9.36281665327412,5.669434355655794,-2.087708538783045,-13.323976009186415,-12.676308007916575
2275.0,-0.10839815009385348,-0.025504458276554943,675.0,0.005317980842664838,0.0,0.0080078125,0.0,-0.7285956483596238,0.0,-13.98677549529905,90,0.13899211235453426,0.1158817021176219,0.3841054141521454,9.57574124991331,0.487128427747742,0.49835995137691497,0.0,-27.0,0.0,-27.0,-0.9759394064545631,-0.9989881560206413,2700.0,-0.07486397270113229,0.0,0.6391804277896881,-0.03088847054168582,-12.61525074988573,-14.027970862647518,9100.0,-9.672657635403912,0.34608895257115363,-9.830362760790198,0.0,8288810.0,0.0009033203125,-9.57020596384358,5.646310459144256,-2.086761207044765,-13.698709657728733,-12.617568892226775
2300.0,-0.10856984984129667,-0.02540975669398904,675.0,0.005192569771315903,0.0,0.007373046875,0.0,-0.7249835668342712,0.0,-14.09797546237974,91,0.14186197114394106,0.11245015896856785,0.38627198040485383,9.457497939939987,0.5705789949076713,0.5020555347204209,0.0,-27.0,0.0,-26.999999999291695,-0.9767810240387916,-0.9990149781107902,2700.0,-0.07499700766056776,0.0,0.6426663562655449,-0.03124946793541312,-12.613134874284745,-13.989343467895532,9200.0,-9.553404502445108,0.3472553864121437,-9.70430730373125,0.0,8379935.0,0.0015625,-9.452124357721178,5.733714765103002,-2.108117075748305,-13.729724075780547,-12.611095452036992
2325.0,-0.10819268394261598,-0.0253683568444103,675.0,0.0052351901773363355,0.0,0.0077880859375,0.0,-0.7245395574187569,0.0,-14.144217987348698,92,0.1404332977825998,0.1164231039583683,0.38921964392066,9.449192486717658,0.5589792671938181,0.5044108018279075,0.0,-27.0,0.0,-27.0,-0.9758066177368164,-0.9990058720111847,2700.0,-0.07510927841067314,0.0,0.6446686968207359,-0.031470663379877806,-12.617627115281872,-14.021932200265468,9300.0,-9.543290669087352,0.3489375650882721,-9.696513631519078,0.0,8471060.0,0.001123046875,-9.44424770486897,5.822166009693382,-2.0955204983511067,-14.229957233623718,-12.614130918012957
2350.0,-0.1086432807147503,-0.025532801961526276,675.0,0.005176722968462855,0.0,0.00673828125,0.0,-0.7252171945612644,0.0,-14.108635487433702,93,0.137477543829627,0.11260051652789116,0.39145110696554186,9.472990034075135,0.4335106649248945,0.506864732503891,0.0,-27.0,0.0,-27.0,-0.976744145154953,-0.9990183725953102,2700.0,-0.07553081735968589,0.0,0.6458631604909897,-0.03128307508304715,-12.608885987169439,-14.034293104148759,9400.0,-9.5659682082334,0.3509008787572384,-9.720155969019004,0.0,8562185.0,0.0013916015625,-9.467345262756666,5.702254606255764,-2.1153740277404722,-13.973659688998875,-12.615177729372892
2375.0,-0.10988325607031584,-0.025260456558316945,675.0,0.0053600497543811795,0.0,0.0068359375,0.0,-0.7256614633450227,0.0,-14.053594950857153,94,0.14094861358331282,0.11260019466280938,0.3934989169239998,9.545227673968535,0.7027065811039129,0.5088569283485412,0.0,-27.0,0.0,-27.0,-0.976744233071804,-0.998979178071022,2700.0,-0.07539018858224153,0.0,0.6472318440675735,-0.031390663050115106,-12.547553980293467,-14.029147559626395,9500.0,-9.63995553661672,0.35362596735358237,-9.794286974211934,0.0,8653310.0,0.00166015625,-9.54103959735138,5.6054222179589335,-2.0824883259105262,-12.948166538329058,-12.55197226998757
2400.0,-0.11066287234425545,-0.025193809205666183,675.0,0.0052969819982536135,0.0,0.0063720703125,0.0,-0.7240324634505668,0.0,-13.89022652916579,95,0.14648495816277668,0.11567132826894522,0.39484830647706987,9.41148854763543,0.6279301618186672,0.511059345304966,0.0,-27.0,0.0,-27.0,-0.9759910017251968,-0.9989926621317864,2700.0,-0.0751302856951952,0.0,0.6484981417655945,-0.03287195507436991,-12.627093908309698,-14.022387046149863,9600.0,-9.50662236084516,0.35574338734149935,-9.65741399839914,0.0,8744435.0,0.001220703125,-9.407364634291362,5.547306316490973,-2.1239207942606297,-13.949909608121924,-12.621221347765879
2425.0,-0.11138691660016775,-0.02538555394858122,675.0,0.005259139684494585,0.0,0.0072509765625,0.0,-0.7238411965699925,0.0,-14.087421173708004,96,0.1359853729574081,0.12154094893485308,0.3961477354168892,9.450179702118046,0.5438762747290304,0.5139992952346801,0.0,-27.0,0.0,-27.0,-0.9745514154434204,-0.9990007400512695,2700.0,-0.07535751145333051,0.0,0.6493020609021187,-0.0332044031471014,-12.600034366453809,-14.069790052271737,9700.0,-9.543605265489518,0.35735866576433184,-9.69820908843695,0.0,8835560.0,0.0010009765625,-9.445817915554937,5.63597499533724,-2.1210159445239696,-14.107233368601344,-12.602226046244809
2450.0,-0.11159527655690908,-0.025998438615351914,675.0,0.005231636622920632,0.0,0.0070556640625,0.0,-0.7208900350538897,0.0,-14.069393334249376,97,0.13400612819247054,0.1256083333864808,0.39767749384045603,9.397861255924928,0.4059128691474861,0.5167964100837708,0.0,-27.0,0.0,-27.0,-0.9735538527369499,-0.9990066424012184,2700.0,-0.07577729001641273,0.0,0.651285819709301,-0.033399622049182655,-12.602343215370755,-14.035841224278688,9800.0,-9.488146766877781,0.35885502174496653,-9.64207340737023,0.0,8926685.0,0.0012939453125,-9.39256561812837,5.662262136097596,-2.1087984099867754,-13.526826376668375,-12.604907053874559
2475.0,-0.11195365898311138,-0.026197574380785228,675.0,0.005600018030963838,0.0,0.007568359375,0.0,-0.7231821968372969,0.0,-14.035752717292285,98,0.13562947358362676,0.13000737745314836,0.39965754821896554,9.501934317759076,0.48312613227643675,0.5195653393864632,0.0,-27.0,0.0,-27.0,-0.9724749401211739,-0.99892787784338,2700.0,-0.07608609609305858,0.0,0.65357306599617,-0.03391804341226816,-12.579685415116305,-14.02984017500826,9900.0,-9.591952637710696,0.35936888977885245,-9.747284186169598,0.0,9017810.0,0.0010986328125,-9.497069493906887,5.720789383138535,-2.112714521866292,-14.090060251461619,-12.58207915354004
2500.0,-0.11224710308015347,-0.026159265963360667,675.0,0.005596431810408831,0.0,0.0088623046875,0.0,-0.7196303344215267,0.0,-14.075860309887613,99,0.136645944963792,0.12612518519163132,0.40124149471521375,9.46669260984674,0.41590654785139514,0.5209536075592041,0.0,-27.0,0.0,-27.0,-0.9734270974993706,-0.9989286318421364,2700.0,-0.07628685515373945,0.0,0.6553221583366394,-0.03362931264564395,-12.538071203443355,-14.022665135414295,10000.0,-9.555273120308795,0.36014637649059295,-9.70971024716618,0.0,9108935.0,0.0015869140625,-9.46273794669057,5.744709584300043,-2.102680341100495,-13.481596732221494,-12.540852019915246
