train_0/current_q,train_0/target_q,test/episodes,train_1/q_grads,train_1/q_grads_std,train_1/current_q,test_1/avg_q,train_0/avg_q,train/episodes,test_1/n_subgoals,train_0/reward,train_1/q_loss,policy/steps,train_1/reward,train_1/avg_q,train_0/reward_-1.0_frac,train_0/mu_loss,train_0/mu_grads,train_1/reward_-27.0_frac,test/success_rate,train_1/fw_bonus,train_1/target_q,train/success_rate,train_0/q_grads_std,train_1/mu_grads_std,train_0/q_loss,train_0/q_grads,train_1/subgoal_succ_rate,test_0/avg_q,train_1/mu_loss,train_0/fw_loss,train_0/next_q,train_1/reward_-0.0_frac,test_1/subgoal_succ_rate,train_0/reward_-0.0_frac,epoch,train_1/mu_grads,train_1/next_q,train_1/reward_-1.0_frac,train_1/n_subgoals,train_0/fw_bonus,train_0/mu_grads_std,train_1/fw_loss
-10.215312398929104,-10.368726687030534,2050.0,-0.22479945085942746,0.6011476084589958,-6.330292223034876,-7.49185598636818,-26.99874199163341,8200.0,675.0,-0.9004336158526712,0.925134502869436,7459050.0,-1.5394814089813735,-7.408722501018503,0.0055908203125,10.061021146434607,-0.03092779885046184,0.0,0.0,-0.9520233884453774,-6.331450674934362,0.02,0.3639570206403732,0.38331756442785264,0.37328381292459445,-0.003982607601210475,0.0,-26.99976495531092,3.592179468034402,0.01081692143343389,-10.03724504121311,0.0,0.0,0.0,81,-0.08552887924015522,-5.722890248473346,0.0006591796875,2691.0,-0.9977379769086838,0.6214904516935349,0.2317921806126833
-10.210146020637618,-10.360720945184944,2075.0,-0.22604212425649167,0.6017922356724739,-6.594423250891063,-7.40230993957018,-26.99175928869001,8300.0,675.0,-0.9008389445123612,1.2562505279287746,7549540.0,-1.5406913142978738,-7.48033119649528,0.006689453125,10.04782180994608,-0.030920165264979003,0.0,0.0,-0.9503244236111641,-6.590954852458411,0.02,0.36647127792239187,0.3843579426407814,0.3747282008873767,-0.003500201238784939,0.0,-26.99886290543548,3.698849950784832,0.011062227305956185,-10.02678384698319,0.0,0.0,0.0,82,-0.08647229764610528,-6.049734562209441,0.0005126953125,2677.0,-0.9976843535900116,0.6228187158703804,0.23953929990530015
-10.16092550568518,-10.311223718856994,2100.0,-0.22454407960176467,0.6047975614666938,-6.834552110356836,-7.265856566089345,-26.97126928063702,8400.0,675.0,-0.8963633311796002,0.9315176591057599,7640665.0,-1.533899440083769,-7.465430274873844,0.0064208984375,10.013186819510363,-0.031782396417111156,0.0,0.0,-0.9540615573525428,-6.839059161876969,0.0,0.3681027203798294,0.3849229998886585,0.4170439530753834,-0.003386680030962452,0.0,-26.9999999976413,3.6056710721148937,0.010551754478365183,-9.994651039278187,0.0,0.0,0.0,83,-0.08708678744733334,-6.316055647028682,0.0002197265625,2700.0,-0.9977959722280503,0.6245772704482079,0.22249834463000298
-10.249317684328208,-10.402159153210649,2125.0,-0.22423304356634616,0.6048865586519241,-6.462901082813147,-7.051892877417324,-26.99998166801612,8500.0,675.0,-0.9004133447771892,0.7297641334469356,7731425.0,-1.5186158176045865,-7.400876734031644,0.00634765625,10.089980745399396,-0.03212517555803061,0.0,0.0,-0.951936973631382,-6.467662299801859,0.01,0.3706530638039112,0.3856670692563057,0.4405826561461487,-0.0029524609504733234,0.0,-26.999999958240007,3.5136406087821412,0.011238281801342963,-10.074834981744562,0.0,0.0,0.0,84,-0.0876950554549694,-5.906656414324663,0.0004638671875,2687.0,-0.997645853459835,0.6259700044989586,0.23218621872365475
-10.227843783704438,-10.375996291061558,2150.0,-0.22321433648467065,0.6061867669224739,-7.083419682863015,-6.978991067236574,-26.988659812186494,8600.0,675.0,-0.8968246559481485,0.7760944163327014,7822550.0,-1.5315054750164563,-7.526680614584219,0.0076416015625,10.075350754762121,-0.03250652933493257,0.0,0.0,-0.9555082738399505,-7.081218104962576,0.0,0.37457272633910177,0.38692297637462614,0.370981968371045,-0.0024389778554905206,0.0,-26.999999999999993,3.065652229968033,0.010716131865046918,-10.060264872940285,0.0,0.0,0.0,85,-0.08792310226708651,-6.788857085447381,0.000537109375,2700.0,-0.9977600231766701,0.6281028181314469,0.21590145714581013
-10.047029842520221,-10.201189460135422,2175.0,-0.22462280578911303,0.6093301564455033,-6.565781287669894,-6.9238666675887695,-26.999999223741874,8700.0,675.0,-0.8876412865298334,0.899118698545579,7913675.0,-1.5279172468894102,-7.484063757184377,0.0075439453125,9.912435509556863,-0.033149981312453745,0.0,0.0,-0.960033868253231,-6.595705547057321,0.0,0.3768629223108292,0.3876869216561317,0.3056402118365599,-0.0029973045689985155,0.0,-26.999999986516748,3.1523773072496653,0.009510367270559072,-9.900388303014399,0.0,0.0,0.0,86,-0.08885050639510154,-6.390592979484849,0.0004638671875,2700.0,-0.99802365899086,0.6300104141235352,0.19526522420346737
-9.958421593516968,-10.111216671389204,2200.0,-0.2245077807456255,0.611122639477253,-6.099100822066407,-6.739658910747266,-26.999118457654944,8800.0,675.0,-0.8806386842901702,0.4991189107100755,8004800.0,-1.5433811028480704,-7.458077082095629,0.006591796875,9.84690896812944,-0.033535891026258466,0.0,0.0,-0.9620813876390457,-6.094766860621702,0.0,0.37899410650134085,0.387531802803278,0.29294988955701406,-0.003277682070620358,0.0,-27.0,3.341142995210795,0.008367991785053163,-9.83179420579948,0.0,0.0,0.0,87,-0.08963484093546867,-5.871129615048889,0.000634765625,2700.0,-0.9982734516263008,0.631168146431446,0.18592878617346287
-9.982413485677043,-10.141229876442925,2225.0,-0.22624655328691007,0.6142471507191658,-6.604726783188738,-7.382394805475194,-26.999255094367285,8900.0,675.0,-0.8778958672337467,0.35609448136187094,8095925.0,-1.5243033059734443,-7.502323205850609,0.006103515625,9.8795753247684,-0.033441494964063165,0.0,0.0,-0.9619128674268722,-6.612065236589379,0.0,0.38191362023353576,0.38832114413380625,0.2606204239478064,-0.0028986933582928033,0.0,-27.0,3.53603451468639,0.008196158742066473,-9.863451132078719,0.0,0.0,0.0,88,-0.08962377477437258,-6.595030909425534,0.0006591796875,2700.0,-0.998311024904251,0.632391420006752,0.18669716753065585
-9.942662881122999,-10.092675432841276,2250.0,-0.22743667773902415,0.619024096429348,-6.675682802513751,-7.098277259009108,-26.999999991508727,9000.0,675.0,-0.8739455565664684,0.3582890708975386,8187050.0,-1.5283673635531159,-7.46802228313324,0.009423828125,9.843506982257164,-0.03398864986374974,0.0,0.0,-0.964247316122055,-6.680077734050771,0.0,0.38430195748806,0.38882495313882826,0.2601030157410604,-0.0024958575319033115,0.0,-26.999999999794912,3.50305254570116,0.007497151766438037,-9.834536789626393,0.0,0.0,0.0,89,-0.08943942841142416,-6.708407676643961,0.0008056640625,2700.0,-0.9984638750553131,0.6334982231259346,0.17605238929390907
-9.802824893970095,-9.95581072578419,2275.0,-0.22699893079698086,0.6216828167438507,-6.82331804204848,-7.435587107457223,-26.999996902385032,9100.0,675.0,-0.8706889378823689,0.48718974368511453,8278175.0,-1.5319877803951385,-7.355957749328861,0.0056640625,9.70523977755207,-0.03476926451548934,0.0,0.0,-0.9660064920783042,-6.817581271187999,0.0,0.3862232878804207,0.3898915134370327,0.2362172826870995,-0.002607924258336425,0.0,-27.0,3.5720797936011843,0.007443720137234777,-9.696569621453852,0.0,0.0,0.0,90,-0.08897084426134824,-6.809366754997251,0.000927734375,2700.0,-0.9984755530953408,0.6339171245694161,0.16803067103028296
-9.971534774379165,-10.125540853196384,2300.0,-0.22744544148445128,0.6235649600625038,-6.403676019972695,-7.352706688928594,-26.99999617628106,9200.0,675.0,-0.8749619761918439,0.48934611644778697,8369300.0,-1.5239377810688892,-7.498543701572157,0.0068115234375,9.86779871274779,-0.034773253835737705,0.0,0.0,-0.9651852592825889,-6.4040690859174445,0.0,0.38835676833987237,0.39000169932842255,0.2404768923656852,-0.003166949941078201,0.0,-26.983525884183408,3.3721017677166514,0.007551853428594768,-9.854659371586465,0.0,0.0,0.0,91,-0.08912520054727793,-6.266883029185922,0.0006103515625,2700.0,-0.9984518945217132,0.6340659707784653,0.1717753630131483
-9.810851316761381,-9.959825067465289,2325.0,-0.22795246504247188,0.6266642734408379,-6.247271377058681,-7.375456454685975,-26.992426906470655,9300.0,675.0,-0.8764715821176651,0.4392425383210686,8460425.0,-1.5537771847906696,-7.445404657410383,0.0054931640625,9.694503691022494,-0.035334364883601664,0.0,0.0,-0.9642077922821045,-6.251145452589615,0.0,0.3908980265259743,0.3912009857594967,0.2462984245094742,-0.003326401533558965,0.0,-27.0,3.4351148507436733,0.007911616622004658,-9.684756562536066,0.0,0.0,0.0,92,-0.0894915359094739,-6.0785748432267654,0.0005859375,2700.0,-0.9983732402324677,0.6348134890198708,0.17623254619538783
-9.965398522167346,-10.120318080745822,2350.0,-0.22996498234570026,0.6300510480999947,-6.332555913999411,-7.611919909987445,-26.933593712748955,9400.0,675.0,-0.8789205256995046,0.6431173244598208,8551550.0,-1.532120996019512,-7.456684784995989,0.00654296875,9.844447780971631,-0.035757084097713235,0.0,0.0,-0.9651261791586876,-6.3313702513672085,0.0,0.39265451207756996,0.39202720373868943,0.2331360335192369,-0.0029129421920515595,0.0,-26.996669765145466,3.4146527562927056,0.0077539975987747315,-9.830690702831959,0.0,0.0,0.0,93,-0.090002466365695,-6.219466282707289,0.0009765625,2700.0,-0.9984077081084252,0.6357992991805077,0.17204485088586807
-9.917953663131263,-10.067413070815626,2375.0,-0.2311583261936903,0.6346751779317856,-6.284898555673279,-7.403977055934737,-26.971308540884976,9500.0,675.0,-0.8769953712064307,0.5339252270318845,8642675.0,-1.5369964179320958,-7.544125247013265,0.006201171875,9.798289072173839,-0.03638732545077801,0.0,0.0,-0.9637654080986977,-6.284460293438379,0.0,0.395814398676157,0.39338346421718595,0.2311873412512865,-0.0017969745764276012,0.0,-26.999999999920004,3.3163908938516045,0.007769529125653207,-9.788585281289594,0.0,0.0,0.0,94,-0.09054789114743471,-6.139556084416282,0.000927734375,2700.0,-0.9984043151140213,0.6374447599053383,0.17824979797005652
-9.899329378719925,-10.053256938291621,2400.0,-0.2316070806235075,0.6365994527935982,-6.264193519744026,-7.186952061561112,-26.991532687267117,9600.0,675.0,-0.8782085846993141,0.9178936216080091,8733800.0,-1.5245620030407736,-7.432112442504785,0.0053955078125,9.780222920146654,-0.03701293133199215,0.0,0.0,-0.9605650931596756,-6.266500834698003,0.0,0.39830639213323593,0.39366059750318527,0.24424547388522494,-0.0016716009675292298,0.0,-27.0,3.358583478780351,0.008261825714726001,-9.767085331634382,0.0,0.0,0.0,95,-0.09030900057405233,-5.955578525335672,0.0007080078125,2700.0,-0.9982966601848602,0.6395168393850327,0.192842897772789
-9.934093365195036,-10.087681798032017,2425.0,-0.23290544748306274,0.6372510597109795,-6.368437512573541,-7.111792197425785,-26.98356754522348,9700.0,675.0,-0.8832746051528375,0.6377078289512189,8824734.0,-1.5209399297193158,-7.412358855509022,0.0056884765625,9.803111739495751,-0.03593483734875917,0.0,0.0,-0.9574690580368042,-6.3727727258642854,0.01,0.3999161995947361,0.3937828324735165,0.28552147254242577,-0.0019386460131499915,0.0,-27.0,3.4600874113469517,0.009080011397600174,-9.788679077900188,0.0,0.0,0.0,96,-0.0912397725507617,-6.1204122390382105,0.0005615234375,2693.0,-0.9981177657842636,0.6416971325874329,0.20696049444377423
-9.942573179848122,-10.086164414809508,2450.0,-0.23456058129668236,0.6388905927538872,-6.311122477965044,-7.432107543569495,-25.994357576021255,9800.0,675.0,-0.883109136717394,0.5061226132954473,8915859.0,-1.5171434033589322,-7.489902091206359,0.007373046875,9.829916037203585,-0.03493419829756021,0.0,0.0,-0.956907357275486,-6.314369161077925,0.0,0.4011766143143177,0.3931147962808609,0.48121082354421507,-0.004938308137934655,0.0,-26.86380084066811,3.4434426100450204,0.009530743700452149,-9.818464924504847,0.0,0.0,0.0,97,-0.09129888787865639,-6.0143729755192705,0.00029296875,2700.0,-0.9980192184448242,0.6435738861560821,0.20952182076871395
-10.108252044072033,-10.254729025988018,2475.0,-0.2344410326331854,0.6402307778596878,-6.55626568174697,-7.4444833403772845,-26.42840760232364,9900.0,675.0,-0.8859489852591651,0.5263217620096874,9006912.0,-1.5311352186850855,-7.4639507225660555,0.0051513671875,9.98256121617447,-0.03252037484198809,0.0,0.0,-0.9539403796195984,-6.560391491053108,0.01,0.4054059311747551,0.39292885810136796,0.3860595225730308,-0.0018935073516331614,0.00037064492216456633,-26.999882252333233,3.5954463360562885,0.010190228372812271,-9.963851711990523,0.0,0.0,0.0,98,-0.09144482165575027,-6.2635327803551135,0.00048828125,2698.0,-0.997875015437603,0.6442741319537163,0.22305089496076108
-10.112914530543526,-10.261437959712392,2500.0,-0.234473417699337,0.6415376633405685,-7.138666265634501,-7.411982970212996,-26.95910495968671,10000.0,675.0,-0.8883828721838654,0.4982979011738108,9098037.0,-1.531871129686624,-7.476290308288504,0.005517578125,9.973895955533767,-0.030868081003427507,0.0,0.0,-0.9520325928926467,-7.139656652170449,0.0,0.4068607233464718,0.39336771219968797,0.33929206704482806,-0.0007854187380871736,0.0,-26.954722765524124,3.7161552285483546,0.01068270425312221,-9.955915196412075,0.0,0.0,0.0,99,-0.09207386672496795,-6.923882793873719,0.0002685546875,2700.0,-0.9977673351764679,0.6449455708265305,0.2317501813173294
